date	LDA	TOT	COT
20110504	0.6179933894441614	0.7321152101617917	0.35152828289641785
20110505	0.24301595735490053	0.49777737871942035	0.1819477634163938
20110506	0.8337792826886599	0.8717279656029976	0.6735409777994267
20110507	0.8749204969218146	0.9611886424716466	0.8005376195446041
20110508	0.15837081336272435	0.47281013538686284	0.02992690348445623
20110509	0.7047816514702192	0.7716493531472506	0.6828194494961733
20110510	0.9966808588855934	1.049961951381266	0.8916894461880773
20110511	1.0078435818393816	1.2162877548108109	0.9304274150749052
20110512	0.27038027341072135	0.4772245815182073	0.13483270577442502
20110513	0.7482375968540677	0.9107084195954368	0.5455551869823635
20110514	0.12997123662845234	0.15263581881457128	0.08997553448549243
20110515	0.047732229120498605	0.054196588034054895	0.05109772850005581
20110516	0.1697338066830407	0.3540367803715678	0.1419643241616396
20110517	1.022892737844729	1.377908483334018	1.016640158643865
20110518	1.526059979848322	1.5259773909845498	1.3497403638947425
20110519	0.17900937989150437	0.24429681627770125	0.11914940372195792
20110520	0.19073409469532826	0.35618233954152506	0.10263388213380048
20110521	0.2873086472311356	0.36962998857527746	0.27972442251280866
20110522	0.5260432196816855	0.6164676289765748	0.47080772744864086
20110523	0.10389410674178184	0.13758844461270622	0.08771502286390924
20110524	0.15255904599180894	0.14572576679751165	0.10465490816040111
20110525	0.762148906616346	0.8003919926795587	0.810396289452306
20110526	0.6024261636719624	0.5202058096155897	0.5377930666726273
20110527	0.14211738819041408	0.10359037837210236	0.07630182601062072
20110528	0.5772250222671919	0.5888684988075428	0.5862724345000712
20110529	0.09459690166398212	0.06005790444048116	0.04439768273393935
20110530	0.08069798783766885	0.07790986861593395	0.0458237687382992
20110531	0.8228100598565139	0.6343470492213878	0.586276282197106
20110601	0.14516409317920645	0.1511221316826832	0.11560646566501787
20110602	0.9822374543500835	0.6628855740992147	0.5496563667902178
20110603	0.5024677580676384	0.37651664456193323	0.3033793939094804
20110604	0.500028491086564	0.4840325093053639	0.4257415291258743
20110605	0.07788161467347021	0.05760161721595124	0.05991027608137062
20110606	0.057317583826946024	0.042080377279432465	0.04994669458853119
20110607	0.6861711337294865	0.6053215049452264	0.6210621279789091
20110608	0.3307738336184537	0.16953382405960413	0.11228673600663397
20110609	0.6395979343998601	0.4320084474419446	0.5631480847098701
20110610	0.2181819223544465	0.11645434494678311	0.12253067928060303
20110611	0.44779972922131384	0.2609615853366633	0.44474194268544137
20110612	0.3672598635126762	0.19443502211036992	0.33860308223240915
20110613	0.47629193094587774	0.31209113843045433	0.26795321936648137
20110614	0.5023045426285341	0.47718268704560735	0.43934809074727144
20110615	0.4389497879047727	0.15503055573749178	0.15073135287493256
20110616	0.14142291166363213	0.09151567959324211	0.09503611908827174
20110617	0.6233513289995879	0.14320795724158375	0.2951574784052058
20110618	1.4386191837798101	0.3189949240114856	0.8160352139202875
20110619	0.6347147626242255	0.24866870102403454	0.35127243492606103
20110620	0.2734329999634695	0.05459038211187554	0.23475562288662014
20110621	0.18552695221698873	0.08744422522720069	0.12691183485490093
20110622	0.18535888105669632	0.1501998811178513	0.16531263755901304
20110623	0.16018850926282116	0.09293164551258468	0.1200304138246701
20110624	0.15818226803873459	0.10549234196188217	0.1329632803143776
20110625	1.0612040713597488	0.09594001860831994	0.6360033138964841
20110626	0.05418770966512503	0.02032155019204082	0.0320479913026576
20110627	0.04021326764561601	0.037995972745394284	0.052912260581643646
20110628	0.509331788993383	0.1178912898232844	0.3038096221872199
20110629	0.24863203180485904	0.13894252091951573	0.16788837155191952
20110630	0.1686324914196101	0.08461535075290606	0.12177672206168272
20110701	0.138793073903659	0.10972532608470258	0.12986226869959663
20110702	0.16994413027894664	0.10983206249420138	0.12617134922611137
20110703	0.5292283296852326	0.19638586864827712	0.38379034422742764
20110704	0.1305737948557427	0.06940772475794911	0.07441611747912645
20110705	0.25891054133131963	0.1383477010925183	0.20422940513886995
20110706	0.226689889091546	0.13302801505107434	0.1305457626423367
20110707	0.5862069893397318	0.39223951411754143	0.46395958322631814
20110708	0.16171139557211306	0.09677354549196004	0.11679377188073825
20110709	0.16527251908821403	0.12601495671813293	0.13463481541813016
20110710	0.22061476981519218	0.19228643893086755	0.14504736181384845
20110711	0.14185020883463176	0.07393491509576329	0.05784781526743666
20110712	0.1526070602726775	0.10153312566366778	0.10251110859306231
20110713	0.35293534274262833	0.31585928572872723	0.31708742088537956
20110714	0.7443501681475311	0.5750306558415722	0.4139151499651054
20110715	0.14815884267878476	0.0753787511808614	0.0794197077260828
20110716	0.1807956950911861	0.1890855519640109	0.17296871655071044
20110717	0.21776468938654459	0.2044862436295095	0.03445872772118865
20110718	0.07268485017532583	0.052610444119496884	0.049641663818877454
20110719	0.6571231286828572	0.6127009241775335	0.476469370392931
20110720	0.1187000992975612	0.11284202068313681	0.11948877411781073
20110721	0.328158370801449	0.32585202440141536	0.3954147960089385
20110722	0.19587027403163235	0.14419998765564715	0.14073119621408972
20110723	0.22364556342234793	0.21179981918974788	0.19997729706894243
20110724	0.09732524086131374	0.06498278366574714	0.04157909136622478
20110725	0.09112214974459684	0.07108964481298004	0.05606156915932999
20110726	0.16296512466622018	0.21182462229030088	0.15374986171239372
20110727	0.1535725984756584	0.1396146660658215	0.11463879843620978
20110728	0.28418121734549073	0.3248151190872891	0.1446139376561644
20110729	0.4532067211007585	0.5633123498227329	0.32796754808604456
20110730	0.1840152045521734	0.27764850607989877	0.1478548700425151
20110731	0.06927164774802026	0.1443499205329951	0.0644970496616962
20110801	0.3465435596593244	0.3853309053843426	0.3255376158761107
20110802	0.8088052502697332	0.9689651923557471	0.614067234604307
20110803	0.18656937644200972	0.28739956608667505	0.14101634309488628
20110804	0.5225288969126486	0.6010640496278812	0.569528336020495
20110805	0.4699061291690423	0.5859254747628238	0.46058396483863334
20110806	0.17649879251171063	0.2336709004602489	0.1381324407877301
20110807	0.4087035791222423	0.4044840179772547	0.3804152199214659
20110808	0.038239803270656895	0.07939065919518082	0.03793621512394474
20110809	0.5667689436017865	0.6460959449748145	0.5215596214765388
20110810	0.5685929785129665	0.7314502619256569	0.563381007216011
20110811	0.1177105440073636	0.22841805414308536	0.09180672528543123
20110812	0.1325350984988426	0.16152846656611866	0.08920396954998891
20110813	0.1692071392364782	0.22403695145437647	0.1549993936211978
20110814	0.042737970172081245	0.05817337175941219	0.047747189666442
20110815	0.11523557550831451	0.24589273697785585	0.08042107139714584
20110816	0.24198815508445493	0.5013098898232351	0.2621556529959493
20110817	0.1820229065941351	0.336698159449318	0.14846786507013118
20110818	0.20562646116692215	0.2871982332809279	0.13507414543853513
