date	LDA	TOT	COT
20110807	0.0518018018018018	0.0022522522522522522	0.0034969682554192214
20110808	0.20369197052342908	0.22889279459907733	0.06666743864398074
20110809	0.13416982445501613	0.18610392005389248	0.08909208613855288
20110810	0.18975214874548263	0.18398091971586145	0.10173660597748221
20110811	0.099983822468804	0.06907821318229884	0.07153400818044514
20110812	0.10291565292770158	0.14169234478978318	0.08332367761245671
20110813	0.053469464927207416	0.04647381357534506	0.02045229771354837
20110814	0.01502919522721503	0.03483117542523483	0.02145756140561328
20110815	0.20413976942626053	0.29401274199534044	0.0754903573553867
20110816	0.11844129293416382	0.19413466686179126	0.09772864388182265
20110817	0.13105952102242718	0.09693957407724409	0.07060386256983064
20110818	0.19206584782152147	0.1438061470865095	0.07679664508267685
20110819	0.24647207026253992	0.4452348651701863	0.16716448192315694
20110820	0.014814814814814815	0.003703703703703704	0.006222413247458451
20110821	0.16760122847289918	0.05573629760070438	0.02844853910430549
20110822	0.13262503865018765	0.07520820455441815	0.07977387681540868
20110823	0.1364372936552824	0.3377446767770413	0.06919569340942108
20110824	0.3628395928945064	0.11686129482272176	0.10309696537976899
20110825	0.21855403315986668	0.2662127405541563	0.08025740231534818
20110826	0.5500358927762936	0.6681472467375809	0.2000754755127912
20110827	0.015707597717199547	0.02711101402326311	0.023127764461072533
20110828	0.07894736842105263	0.14114832535885166	0.008466043678383295
20110829	0.1695282016612	0.28870346534884656	0.0811640920003867
20110830	0.16212516249571138	0.5056763388611591	0.06384512280222819
20110831	0.1274542699164931	0.257444960803052	0.09899592356214079
20110901	0.1476528115769978	0.18424347332885135	0.05905479945439184
20110902	0.052460161667187546	0.21245938534572434	0.06284312525818082
20110903	0.1727877856910115	0.012242238048689662	0.010690222073576457
20110904	0.014817542344904644	0.0653584397775464	0.009097332628104048
20110905	0.03324199412440473	0.06261350691522481	0.030616319187414275
20110906	0.21223693788124035	0.12801483650296147	0.07632941021610358
20110907	0.1313886660790903	0.1768026826779918	0.11235407939728537
20110908	0.17659491387006276	0.16602399004276813	0.09268939854311656
20110909	0.10602466874154193	0.16107837916680498	0.059952571836552296
20110910	0.11040481766477082	0.06741385078621612	0.04729608830948051
20110911	0.10472100054975261	0.036014808960967565	0.03548447385885116
20110912	0.3310562111576335	0.1492778741754294	0.13467035666012792
20110913	0.26640997483835827	0.1892412245008051	0.11360689715820955
20110914	0.1824083059862481	0.1392270424815544	0.08956828113456058
20110915	0.06479777317456287	0.26293025721811353	0.06518757149028798
20110916	0.17217524580908414	0.09542271451838415	0.06748958714433752
20110917	0.06379276054097056	0.024736475735879077	0.016719620325588068
20110918	0.1706148173348866	0.16287922785000075	0.07774556480197156
20110919	0.23206672873107398	0.108680559000811	0.07359602258560528
20110920	0.3709986219948855	0.1026743120213841	0.13114188285171005
20110921	0.25108497825673687	0.4555440818995904	0.10732913451436439
20110922	0.24830989334357864	0.2767492276999747	0.14123245459811679
20110923	0.11601752478334097	0.3282556749856555	0.051747549558136124
20110924	0.08116444958550222	0.009003277424330056	0.0142307834277721
20110925	0.04479283314669653	0.05543113101903695	0.022572148698447335
20110926	0.24676450365920444	0.47863022579893544	0.12212808538098911
20110927	0.1424237378086797	0.1680133385007453	0.09471565121472848
20110928	0.15280466181264474	0.19870717030190066	0.10940532945202998
20110929	0.15103645153889453	0.43432695521125203	0.10779587739223419
20110930	0.1133278106179299	0.058077150312210654	0.05709729349235497
20111001	0.3332699636740122	0.05451962525623061	0.021613339121801793
20111002	0.022089314194577353	0.013317384370015948	0.01554792860800536
20111003	0.1886106812462914	0.2688693756063603	0.10250209482790741
20111004	0.18787488514674855	1.570845407859327	0.12552811551263265
20111005	0.6422856797774976	0.37084755360838306	0.6990850662429614
20111006	0.315441012088062	0.3276980926133024	0.950771461964147
20111007	0.11841014525760148	0.1540851598817848	0.07645913304615119
20111008	0.020964360587002098	0.0041928721174004195	0.0032990521699324516
20111009	0.1517771068382859	0.08992178258029204	0.03176231012859375
20111010	0.254341859108754	0.26209047985978884	0.9435165818534434
20111011	0.15237077461660345	0.44988422994405697	0.11092428296645636
20111012	0.22642131408156835	0.4139801423680176	0.1013454634334498
20111013	0.1310229090370539	0.22976797644015928	0.11556161658223911
20111014	0.29230673664753987	0.3375405133668648	0.8713056211017283
20111015	0.07644172715726821	0.15846891413047579	0.01792952098538706
20111016	0.018732804660948375	0.11670577763392134	0.021180179206526192
20111017	0.2748416922350155	0.23312236063744907	0.10105324164793637
20111018	0.4150831913374857	0.6415080359771038	1.5173815552233834
20111019	0.3447099291702432	0.09836601009912391	0.5339930367453519
20111020	0.06524871936218818	0.2425427086457419	0.06562583765881262
20111021	0.3244662145531024	0.2655896915968006	0.11372018773885902
20111022	0.42706307050422826	0.43581686071616854	1.9616607608459993
20111023	0.15907797964178932	0.10098849749039143	0.7442479757009434
20111024	0.17594562466619043	0.31202721017710255	0.12178078908508623
20111025	0.1725441297193279	0.13006830893554408	0.09430148708175103
20111026	0.18678438616378681	0.3894912641417087	0.19878930439624287
20111027	0.1673179606448922	0.3169929424561176	0.0854705478244326
20111028	0.4240344548745834	0.63120411007192	0.9196810066999795
20111029	0.12198766606925884	0.04091932725269857	0.04227642167571286
20111030	0.11552352504327495	0.08130774663693309	0.04903343961639208
20111031	0.22761307791076835	0.1914254114044147	0.14157937231219553
20111101	0.21180164552657563	0.29402630361921156	0.08524079749514049
20111102	0.11987600953896368	0.13392572370239103	0.0789069184285033
20111103	0.24752294472425587	0.22298744817603733	0.09071072345544409
20111104	0.1572195270052821	0.14563191276916349	0.07595766805319236
20111105	0.06206989666095446	0.04804758309665616	0.040410004184135005
20111106	0.11393762183235867	0.10389863547758285	0.03745282241339171
20111107	0.18405474905912977	0.1796969404720242	0.10884047948997415
20111108	0.323276817613083	0.2732184445842974	0.11779452024804651
20111109	0.30812698709535	0.16202483209435437	0.12204039175977173
20111110	0.24720051556155195	0.23133785867066026	0.08374536149474969
20111111	0.1798838248018499	0.10370893693204677	0.044041552934396516
20111112	0.09716440546262511	0.019798027427547014	0.021436706577038497
20111113	0.010101121977693356	0.05434890958831282	0.01169415248533154
20111114	0.2817424483801442	0.1425395941037662	0.1084561883566042
20111115	0.23234604998112546	0.20076373873656458	0.1343235281467563
20111116	0.2702935869332774	0.1798161431770124	0.10633598446609684
20111117	0.16916146706038426	0.14413630904384894	0.08499218133146211
20111118	0.2086435357013061	0.1567941514295009	0.0707340326155688
20111119	0.019610227193774754	0.009327450844160355	0.028450367195709952
20111120	0.11958874458874458	0.040313852813852816	0.019235808377619575
20111121	0.16838723324186863	0.14220460699996723	0.08220972794942942
20111122	0.12740211950355837	0.10922774696347981	0.08572839174960523
20111123	0.14325786657974657	0.1443620999754434	0.07891144724951496
20111124	0.23318057314547233	0.029892682207220522	0.07322770674772261
20111125	0.10909988893912313	0.042096478156228745	0.02553621928825721
20111126	0.025995550611790878	0.0054115684093437155	0.009335155556983202
20111127	0.06130638546715119	0.019289578744462115	0.016927240148026438
20111128	0.11973996838829895	0.15368364302806564	0.0918350101078925
20111129	0.26331888842727785	0.08282117031175446	0.09054143233340853
20111130	0.2610233573089136	0.12359690641223733	0.11844233323587959
20111201	0.12435421118269813	0.07226872133098744	0.08452504478994022
20111202	0.08626645738431418	0.20866156334809793	0.09394740715359737
20111203	0.16720824911086662	0.03561224402766761	0.03816228822316671
20111204	0.08070020767932835	0.03692203624991589	0.025016509021737156
20111205	0.1720677344175175	0.13628744127394066	0.08775436386814685
20111206	0.21315408338703748	0.10759899094891265	0.10750268611586564
20111207	0.2707999189424342	0.10295247138759368	0.10860820387654888
20111208	0.22705657081328684	0.13109162635408034	0.12039974064534566
20111209	0.2933711080865091	0.1238412713562228	0.10668995971436895
20111210	0.08800361654242933	0.04093652837945075	0.038238682773722714
20111211	0.021075999671115737	0.012278345712171457	0.014690436267721992
20111212	0.3870545064919342	0.16532840464395573	0.1238715008509146
20111213	0.22755119050047817	0.16641035767720844	0.15493622683069277
20111214	0.14737114950598834	0.10197652296021588	0.14929133060557656
20111215	0.7182200848000311	0.17755047382891184	0.47521500837957104
20111216	0.4952216740346459	0.25872750667447764	0.23161902297787842
20111217	0.03887172169960999	0.028791067761020056	0.017612781258429404
20111218	0.015248072457256047	0.01733140579058938	0.023195545051659303
20111219	0.1767447440744859	0.07235555450745962	0.09227148127613134
20111220	0.14335497595611085	0.10485961309596463	0.10954372318681627
20111221	0.13509337036765184	0.10512686007050683	0.11639500680322863
20111222	0.19099115477972847	0.06526351565789759	0.13875598034149872
20111223	0.0871799858273354	0.055924216123906904	0.05767502799343669
20111224	0.0712144869606251	0.03082694896670414	0.02438991560898536
20111225	0.03898448043184885	0.00831646423751687	0.011599182358294557
20111226	0.056618512376267374	0.03621833111929544	0.03967994827504014
20111227	0.14269504111554662	0.03520976887319488	0.05148641505757788
20111228	0.22708063274800422	0.0790191496607838	0.08761391659238621
20111229	0.04751826580346065	0.049399202285824576	0.048165387202859455
20111230	0.1363399291963483	0.061428429824417256	0.05669751120480094
20111231	0.06508356611227585	0.03755595353793431	0.015395184737674369
20120101	0.15242645963882817	0.010577778314397369	0.013424705552771792
20120102	0.11740703395297501	0.057725415517097936	0.049775869940547696
20120103	0.17930126953015513	0.06340127427771625	0.06695034260122208
20120104	0.24809518850218548	0.18616317249161274	0.13603799854299237
20120105	0.18934882479853885	0.06862257827572392	0.08150745997267948
20120106	0.28082125645201206	0.0622518358903522	0.0774941490424649
20120107	0.07373670907229847	0.039164629942971735	0.023290031160046423
20120108	0.02841629968785089	0.019216386200798817	0.014604818819257626
20120109	0.1756012439555218	0.25350201273838013	0.18398686531021446
20120110	0.14489266467282302	0.061031105522396406	0.08605322006596133
20120111	0.16499365596211393	0.1320544278168154	0.08918286553826468
20120112	0.18511878803163276	0.07476239761399027	0.08181460591531783
20120113	0.15507948975914262	0.07780617233051092	0.0724684901791165
20120114	0.045071698917852766	0.010701529932299163	0.012302171700626505
20120115	0.04086894016866006	0.00894172483808338	0.014822066478892712
20120116	0.1653902853356093	0.049730466729941074	0.06407908965456598
20120117	0.21789523470893404	0.08238992978206101	0.0856888263297129
20120118	0.1756683337072602	0.10261192216417148	0.11426098773984937
20120119	0.3507741460071792	0.20592667035027062	0.1410030533340465
20120120	0.13410145429495926	0.07563961258770595	0.07042245977816633
20120121	0.020645645645645645	0.011386386386386387	0.014705492360456048
20120122	0.09925978938255939	0.007799485507139449	0.012460788625605304
20120123	0.17936813327423518	0.0659228391940361	0.09661635759028438
20120124	0.16359022493976244	0.09819526685420951	0.11663175869647537
20120125	0.14335921304444876	0.07017742499961585	0.07617047623073711
20120126	0.3850443516485419	0.08305147004202741	0.20152588998099855
20120127	0.116607681956748	0.05333145222194943	0.06463369448824376
20120128	0.06435625783158203	0.02293634087562261	0.035626525145749946
20120129	0.03557932047556592	0.009323843562859481	0.021707361909577384
20120130	0.11141735433840294	0.05494793163830241	0.06592595038292814
20120131	0.14711002512619203	0.08581578862563347	0.08787472177132041
20120201	0.41411069247503673	0.08915434660491926	0.13684467003311843
20120202	0.30433217204599594	0.05213730331618148	0.07704397476613317
20120203	0.2123489640220478	0.051192806806890805	0.06271938816013639
20120204	0.06598853639326097	0.012910409355306088	0.024494808333906028
20120205	0.039877686564550846	0.015407698987250263	0.020137577871480503
20120206	0.18144322496591275	0.052630166065880016	0.07646806597465335
20120207	0.40458618495416443	0.06074033344991696	0.08747907249766852
20120208	0.23616683880921427	0.08234662485674007	0.12223678662913001
20120209	0.19912487229245582	0.06611153999578921	0.1058705926766626
20120210	0.0934228080701745	0.03325079156794724	0.06721004254058088
20120211	0.09334262076880714	0.015680409352535694	0.02292768259994431
20120212	0.036429856354518605	0.010884715273463774	0.01895878423500848
20120213	0.3487627341182368	0.04368110239233847	0.05660902666127195
20120214	0.3893619020837352	0.06308718678689618	0.09914050908973347
20120215	0.37878850102755973	0.0585453366614065	0.08225880408443359
20120216	0.20058685365720072	0.07902116135008094	0.11026433978983344
20120217	0.21741562650013674	0.0744094959540212	0.07304301107363691
