date	LDA	TOT	COT
20110101	0.13345246839992808	0.127695758236127	0.10091690894011704
20110102	0.08242258170297462	0.1589723728046432	0.0366318716310179
20110103	0.0955246548136324	0.10192267176969175	0.06693837562571207
20110104	0.11101221144362508	0.15243268055980685	0.08433010906302554
20110105	0.152838027983806	0.2702025791741749	0.13008696253048635
20110106	0.2552444112262065	0.2516858570948885	0.16967613386436967
20110107	0.1546845610099497	0.43176722160054226	0.1202447986962712
20110108	0.3586996667668426	0.20724982007328727	0.191398085689588
20110109	0.06860525438183411	0.29980912738606647	0.034334606002246096
20110110	0.26248036008149045	0.1660284117590126	0.6284201880780824
20110111	0.3027000320111078	0.37471860595929296	0.4687236829497637
20110112	0.2562511933955718	0.6036451980074355	0.317847283946184
20110113	0.5117970863323806	0.3859507646446917	1.201975296993463
20110114	0.4586376178855077	0.6820514504801694	0.782625915869254
20110115	0.7202796102684422	0.48465566719505426	1.5302040216340258
20110116	0.5303641011362287	0.7343603335159192	1.4430130925539744
20110117	0.5378544897321378	0.4279695402205726	1.5317812387322869
20110118	0.29323164409882324	0.36020304925575447	0.7826181273582605
20110119	0.7807032854463125	0.4511997976873444	1.5871883728642542
20110120	0.538571004735656	0.4083311413205859	1.3985751650993254
20110121	0.5120936717142057	0.39911578867088204	0.8233686123767274
20110122	0.637121775759019	0.6334148563457205	1.4902211507380538
20110123	0.5710831093373464	0.4202428672854808	1.0847777780029773
20110124	0.2749284846922386	0.3423871666762997	0.7378135259878369
20110125	0.5318085893600701	0.5484255572579464	1.592759021834169
20110126	0.6442055370375505	0.4731016617358093	2.1399087096255385
20110127	0.3749607028625336	0.3938757624194902	0.9144167295453293
20110128	0.7597499978639722	0.7445258455478644	2.004574642620593
20110129	0.8878889343411313	0.3406470239358422	1.7624693103018565
20110130	0.3233010781881292	0.20927659399907272	0.5522144169630158
20110131	0.3562794721640491	0.27884714807275146	0.8056516328233305
20110201	0.3656188048351112	0.49853917484242183	0.29619472400575314
20110202	0.5344285065966788	0.2027118114831247	0.13187400670459576
20110203	0.7125650961241317	0.16012291742526336	0.10361728976410263
20110204	0.7188163262730755	0.3165650240306097	0.3011685747826688
20110205	0.7014741673852137	0.2956120336553009	0.21298026770391765
20110206	0.352445567727082	0.18617774430852263	0.06749714440256935
20110207	0.2158740431409239	0.5738196676860392	0.07814860582263568
20110208	0.5999260898803872	0.649811954217848	0.10551145914643743
20110209	0.5064161326221095	0.6974234558881657	0.2004627645334777
20110210	0.39167545814510535	0.38296341543894624	0.2702095738025231
20110211	0.5245450597915484	0.7627900773870815	0.23431491286860812
20110212	0.958307701657263	0.6965404070198129	0.1669953959091854
20110213	0.2975471663599489	0.14938630370377728	0.09354879047633301
20110214	0.602111693874986	0.42165963469030326	0.33239672692614625
20110215	0.7184197073518757	0.43745902412022997	0.28016687023638426
20110216	0.5948950227999276	0.3144108151131658	0.09483558572059203
20110217	0.8390039450268689	0.31217214972093116	0.24236905661751884
20110218	0.8249403508755685	0.2741413133818766	0.14204899720007952
20110219	1.0082682422141722	0.2897162629303621	0.15572418391677817
20110220	0.8456871582555502	0.09122307571740151	0.07348678567551654
20110221	1.0190307711604938	0.30553211967842697	0.5238668818010757
20110222	0.9496540845906265	0.40416120474148215	0.3818049870495622
20110223	0.5276117872169759	0.360314500733685	0.21388070064336437
20110224	0.8235148623403828	0.1932187687084123	0.14414252205435393
20110225	0.6802501547232273	0.6420266660013376	0.272838916284307
20110226	0.4611894658944341	0.3095129808895964	0.20274373641619617
20110227	0.41947913514378976	0.16664883978960668	0.06403146350563382
20110228	0.6732293431338795	0.42004655446410816	0.3710185842354145
20110301	0.40603310158811445	0.20674489674095417	0.16669817169386195
20110302	0.6447665034764819	0.5565057828888139	0.19059365574063525
20110303	0.3469851349679333	0.4448917651338119	0.20423375821166187
20110304	0.18641373273506562	0.21797209859759198	0.12745322025438816
20110305	0.6272456004133133	0.47308113732088086	0.2215120014353293
20110306	0.11025889728703131	0.07789902711094301	0.03711000519312495
20110307	0.5254522883692603	0.19577070781142766	0.067725272223131
20110308	0.29710686076388376	0.21859326528414558	0.15707308114009888
20110309	0.30156208090973896	0.23309864159987628	0.12967232819292318
20110310	0.3578241144792733	0.3237707619060973	0.19959655924121356
20110311	0.6565444951482589	0.15538795121135804	0.14460537436682733
20110312	0.39223340032215753	0.21063113148718576	0.1103750268202985
20110313	0.4006352813895638	0.0657913142042431	0.029991938584458876
20110314	0.4196627841564008	0.060048048499249246	0.04117244124850159
20110315	1.0975917423522397	0.3428547630457081	0.2161798210382301
20110316	0.3572342430521447	0.12035831752330618	0.05460046463008888
20110317	0.6055891901418935	0.19295737372885888	0.14361857936890204
20110318	1.3239913621248793	0.22869048044819862	0.13618064038202032
20110319	1.032511753666794	0.2497801719909695	0.13517818760014946
20110320	0.14384893771939794	0.1418354007153578	0.038196684747838786
20110321	0.48285215476431664	0.22098403437424974	0.0535103341520267
20110322	0.4980732016349352	0.189371188093091	0.12162578137742172
20110323	0.2967501375024236	0.2676497658560897	0.1537674319152631
20110324	0.4903452279508417	0.3682883115233871	0.24901161276935138
